,Protein_pair,Spearman_r,Pvalue,pcorr,FDR<0.05
264,YDL131W_YLR185W,0.43333333333333335,0.2439524358800516,0.17174251485955636,False
265,YDL182W_YLR185W,0.8499999999999999,0.0037047773275858133,0.008298701213792222,True
266,YDR234W_YLR185W,0.6833333333333333,0.04244227208707231,0.058314735179858454,False
267,YIL094C_YLR185W,0.9666666666666667,2.155031274835775e-05,0.00012846767083537139,True
268,YBR115C_YLR185W,0.48333333333333334,0.18746985521554207,0.13997749189427142,False
269,YNR050C_YLR185W,0.6166666666666666,0.07692880993776309,0.07726328302444901,False
270,YDL131W_YDR500C,0.3666666666666667,0.33173980143301507,0.21586449050993375,False
271,YDL182W_YDR500C,0.7999999999999999,0.00962792472537983,0.01843772527720407,True
272,YDR234W_YDR500C,0.6166666666666666,0.07692880993776309,0.07726328302444901,False
273,YIL094C_YDR500C,0.9500000000000001,8.762523965086177e-05,0.00039983072314763585,True
274,YBR115C_YDR500C,0.39999999999999997,0.2861051019083129,0.1933170853113573,False
275,YNR050C_YDR500C,0.5833333333333334,0.09918581647988323,0.08625665357874081,False
276,YDL131W_YLR325C,0.3666666666666667,0.33173980143301507,0.21586449050993375,False
277,YDL182W_YLR325C,0.7999999999999999,0.00962792472537983,0.01843772527720407,True
278,YDR234W_YLR325C,0.6166666666666666,0.07692880993776309,0.07726328302444901,False
279,YIL094C_YLR325C,0.9500000000000001,8.762523965086177e-05,0.00039983072314763585,True
280,YBR115C_YLR325C,0.39999999999999997,0.2861051019083129,0.1933170853113573,False
281,YNR050C_YLR325C,0.5833333333333334,0.09918581647988323,0.08625665357874081,False
282,YDL131W_YJL189W,0.3666666666666667,0.33173980143301507,0.21586449050993375,False
283,YDL182W_YJL189W,0.7999999999999999,0.00962792472537983,0.01843772527720407,True
284,YDR234W_YJL189W,0.6166666666666666,0.07692880993776309,0.07726328302444901,False
285,YIL094C_YJL189W,0.9500000000000001,8.762523965086177e-05,0.00039983072314763585,True
286,YBR115C_YJL189W,0.39999999999999997,0.2861051019083129,0.1933170853113573,False
287,YNR050C_YJL189W,0.5833333333333334,0.09918581647988323,0.08625665357874081,False
288,YDL131W_YHR141C,0.43333333333333335,0.2439524358800516,0.17174251485955636,False
289,YDL182W_YHR141C,0.8499999999999999,0.0037047773275858133,0.008298701213792222,True
290,YDR234W_YHR141C,0.6833333333333333,0.04244227208707231,0.058314735179858454,False
291,YIL094C_YHR141C,0.9666666666666667,2.155031274835775e-05,0.00012846767083537139,True
292,YBR115C_YHR141C,0.48333333333333334,0.18746985521554207,0.13997749189427142,False
293,YNR050C_YHR141C,0.6166666666666666,0.07692880993776309,0.07726328302444901,False
294,YDL131W_YJR094W-A,0.43333333333333335,0.2439524358800516,0.17174251485955636,False
295,YDL182W_YJR094W-A,0.8499999999999999,0.0037047773275858133,0.008298701213792222,True
296,YDR234W_YJR094W-A,0.6833333333333333,0.04244227208707231,0.058314735179858454,False
297,YIL094C_YJR094W-A,0.9666666666666667,2.155031274835775e-05,0.00012846767083537139,True
298,YBR115C_YJR094W-A,0.48333333333333334,0.18746985521554207,0.13997749189427142,False
299,YNR050C_YJR094W-A,0.6166666666666666,0.07692880993776309,0.07726328302444901,False
300,YDL131W_YBR031W,0.43333333333333335,0.2439524358800516,0.17174251485955636,False
301,YDL182W_YBR031W,0.8499999999999999,0.0037047773275858133,0.008298701213792222,True
302,YDR234W_YBR031W,0.6833333333333333,0.04244227208707231,0.058314735179858454,False
303,YIL094C_YBR031W,0.9666666666666667,2.155031274835775e-05,0.00012846767083537139,True
304,YBR115C_YBR031W,0.48333333333333334,0.18746985521554207,0.13997749189427142,False
305,YNR050C_YBR031W,0.6166666666666666,0.07692880993776309,0.07726328302444901,False
306,YDL131W_YDR012W,0.3666666666666667,0.33173980143301507,0.21586449050993375,False
307,YDL182W_YDR012W,0.7833333333333333,0.012519873019449882,0.023608903408105487,True
308,YDR234W_YDR012W,0.6166666666666666,0.07692880993776309,0.07726328302444901,False
